행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
수상한 예술,어린이창작실험실(생활문화실),매달 새로운 예술가를 만나 그들의 기발한 아이디어와 재미난 표현기법을 경험하고 다양한 창작활동을 해볼 수 있는 프로그램,2018-11-25,2018-11-25,14:00 - 16:00,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"10,000원(재료비 포함)",초등 1-6학년,,,https://www.acc.go.kr/board/schedule/child/2387,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
국립아시아문화전당 3주년 이벤트,국립아시아문화전당 일대,국립아시아문화전당이 3주년을 맞이해서 특별한 이벤트를 진행,2018-11-24,2018-11-25,상세 내용 참조,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료 / 공연별 상이,모든 연령,,,https://www.acc.go.kr/board/schedule/event/2383,홈페이지 예매 / 자율 참여,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
매직 드로잉 음악극 < 웃는 용 >,어린이극장,"중앙아시아의<투르크메니스탄 이야기>와 <매직스크린 드로잉>을 결합한 매직드로잉 음악극 아시아문화원 기획제작, 덴마크 Teater Refleksion / 브러쉬씨어터 협력제작",2018-11-24,2018-11-25,11:00 - 11:50 15:00 - 15:50,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"전석 15,000원",만 3세 이상 입장 가능,,,https://www.acc.go.kr/board/schedule/child/2388,홈페이지 / 매표소 / 콜센터,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
2018 국립아시아문화전당 어린이 문화예술교육포럼,국제회의실(콘퍼런스홀),"“어린이공연-소리,몸짓, 이미지로 놀다 “를 주제로 국내외 전문가들이 어린이공연의 문화예술교육적 성과에 대해 공유하고 토론하는 기회",2018-11-23,2018-11-23,10:30 - 17:00,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료,일반 시민,,,https://www.acc.go.kr/board/schedule/child/2390,<a href=''''http://naver.me/GzXlglgB'''' title=''''새창이동'''' target=''''_blank''''>접수사이트 바로가기 +</a>  / 현장접수,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
[ACC  어린이 창제작 공연 ] 달아난 수염(Running beard),어린이극장,"기발한 상상과 재치 가득한 신기한 세계, 수염을 자를 도구가 없어 수염을 길게 기르던 옛날 이야기",2019-08-17,2019-08-18,"11:00, 15:00",,유료,아시아문화원,국립아시아문화전당,1899-5566,,120,"10,000원",36개월 이상 입장 가능,,,https://www.acc.go.kr/board/schedule/child/2754,홈페이지 / 매표소 / 콜센터,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
시간을 칠하는 사람,예술극장 극장1,2018 창작스토리 콘텐츠개발 사업을 통해 선정된 ‘시간을 짓는 건축가＇를 모티브로 하여 건물 ‘전남도청’ 을 중심으로 전개되는 연극,2019-10-16,2019-10-20,"수-금 19:30 토 15:00, 19:30 일 15:00",,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"전석 20,000원",13세 이상 입장 가능,,,https://www.acc.go.kr/board/schedule/performance/3207,홈페이지 / 콜센터 / 매표소,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
고전순례 : 헤르만 헤세 다시 읽기,아카데미실 B,"데미안 출간 100주년을 기념하여 헤르만헤세 문학의 의의와 문제성을 현재의 시각에서 짚어보고, 이를 통해 헤세 문학의 근본 주제와 의미를 재평가 해보는 시간",2019-10-15,2019-11-26,16:30 - 18:30,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"40,000원",모든 연령,,,https://www.acc.go.kr/board/schedule/education/3115,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
동양 문화예술 속의 주역 사상,아카데미실 C,공자가 가죽끈이 세 번 끊어질 때까지 읽었다는 주역 읽기를 통해 우리들의 일상적 삶과 동양의 문화예술 속에 스며 들어간 주역 사상을 이해하고 삶의 지혜를 체득하는 시간,2019-10-12,2019-11-09,15:00 - 17:00,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"40,000원",모든 연령,,,https://www.acc.go.kr/board/schedule/education/3122,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
[ACC 어린이 창제작 공연] 우산도둑,어린이극장,"스리랑카의 그림책 < 우산도둑 >을 이야기꾼의 스토리 텔링, 세친구의 관계를 통해 서로의 마음을 들여다 보는 ''''소중한 것들''''에 대한 이야기",2019-10-12,2019-10-13,11:00 - 12:00 15:00 - 16:00,,유료,아시아문화원,국립아시아문화전당,1899-5566,,120,"10,000원",만 36개월 이상,,,https://www.acc.go.kr/board/schedule/child/2756,홈페이지 / 매표소 / 콜센터,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
시간을 칠하는 사람 : 공간+시간+사람의 화학작용,국제회의실(콘퍼런스홀),ACC 초청강좌 ACC 제작공연 < 시간을 칠하는 사람 >의 제작과정을 통해 전남도청과 연관된 사람과 건물과의 관계를 새롭게 해석해보는 시간,2019-10-10,2019-10-10,14:00 - 16:00,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료,모든 연령,,,https://www.acc.go.kr/board/schedule/education/3086,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
춤추는 몸 ? 안나 할프린으로부터 배우는 움직임의 지혜,아틀리에1,우리 몸의 각 부분에 잠들어 있는 다양한 움직임을  찾아내고 호기심과 실험을 통한 창조적인 움직임으로 진정한 삶의 주인공이 되어보는 시간,2019-10-10,2019-11-28,19:00 - 20:30,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"120,000원",모든 연령,,,https://www.acc.go.kr/board/schedule/education/3123,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
문예회관 기획공연,도청 문예회관,퓨전심청전(국악),2021-05-10,2021-05-10,19:30,21:00,유료,충청남도,충남문화재단,041-630-2914,충청남도,351,5천원,8세이상,"경로,장애인,국가유공자 50, 예술인패스 30",-,충남문화재단 홈페이지,인터파크,Y,충청남도 홍성군 홍북읍 도청대로 21,충청남도 홍성군 홍북읍 신경리 538,36.6589926132,126.6728035759,2021-09-08,6440000,충청남도
"새활용, 쓰임의 재발견",ACC메이커스페이스 커뮤니티라운지 (민주평화교류원 지하 2층),새활용(업사이클링)의 의미와 사례를 살펴보고 일상에서 용도를 잃어버린 물건들의 새로운 가치를 발견하고 쓰임을 만드는 경험을 하는 시간,2019-09-28,2019-10-19,14:00 - 16:00,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"60,000원",모든 연령,,,https://www.acc.go.kr/board/schedule/education/3117,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
동시대 미술 읽기 III,아카데미실 B,국립현대미술관이 주관하는 ''''올해의 작가상''''을 중심으로 최근의 전시 주제를 다루며 동시대 미술에 대한 인식과 감수성을 키워나가는 시간,2019-09-27,2019-11-01,14:00 - 16:00,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"60,000원",모든 연령,,,https://www.acc.go.kr/board/schedule/education/3116,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
적도의 군도국가 - 누산따라,라이브러리파크 강의실1(B4),"ACC 초청강좌 세계 최대의 섬나라인 인도네시아, 그곳에서 발견된 유물들을 통해 동 ? 서 문명의 용광로와 같았던 역사와 문화를 소개하는 시간",2019-09-26,2019-09-26,14:00 - 16:00,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료,모든 연령,,,https://www.acc.go.kr/board/schedule/education/3085,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
문화예술현장 안전관리 워크숍,국제회의실(콘퍼런스홀),워크숍은 문화예술관련 예비 전문인력 및 전문인력들이 문화시설 안전에 대한 목적과 필요성을 이해하고 안전관리 및 대피에 대한 역량을 강화하고자하는 워크숍,2019-09-26,2019-09-27,10:00 - 18:00,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료,"정규과정 현장실습 참가자, 관련 재직자",,,https://www.acc.go.kr/board/schedule/education/3127,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
피터 비스펠베이 첼로 리사이틀,극장2,현존하는 최고의 첼리스트인 피터 비스펠베이의 공연 처음으로 문화수도 광주에서 그의 깊은 음악적 철학을 첼로로 선보이는 무대,2019-09-25,2019-09-25,19:30 - 21:25,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"R석 60,000원 S석 40,000원",8세 이상 입장 가능,,,https://www.acc.go.kr/board/schedule/performance/3208,<a href=''''http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19013109'''' target=''''_blank''''>인터파크 티켓 홈페이지</a>,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
[ACC브런치콘서트] 재즈 디바 말로 × 하모니카 마스터 전제덕 ‘가을의 재즈산책’,극장2,"한국 재즈 보컬의 정점, 가장 예술적이면서도 가장 한국적인 보컬로 평가받는 말로와 재즈?퓨전?라틴?소울?팝 등 다양한 장르를 자유자재로 넘나드는 전제덕의 하모니카 연주로 가을로 향하는 재즈 산책",2019-09-25,2019-09-25,11:00 - 12:30,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"일반석 25,000원 사이드석 10,000원 *사이드석은 전당 기본 할인 적용 불가",8세 이상 입장 가능,,,https://www.acc.go.kr/board/schedule/performance/3148,홈페이지 / 콜센터 / 매표소,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
멈추는 사람에겐 기회는 오지 않는다,문화정보원 B3 극장3,"매월 마지막 주 수요일에 열리는 인문강좌 세계 상위 1, 열정 순도 100 의 나노독성학자 박은정 교수의 멈추지 않는 도전을 바탕으로 한 연구자의 삶을 공유하는 시간",2019-09-25,2019-09-25,19:00 - 21:00,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료,모든 연령,,,https://www.acc.go.kr/board/schedule/education/3094,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
2019 ACC TEEN 수요문화예술체험,라이브러리파크 강의실1(B4) 외,광주광역시 교육청과 함께하는 ''''교육공동체의 날'''' 청소년 문화예술체험 프로그램,2019-09-25,2019-11-20,17:30 - 19:30,,무료,아시아문화원,국립아시아문화전당,1899-5566,,15,무료,광주 교육 공동체의 날 대상 고등학교 재학생,,,https://www.acc.go.kr/board/schedule/education/3215,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
[대관공연] 사랑에 미치다,극장2,"발레, 현대무용의 조화 - 스타 무용수들의 화려한 만남",2019-09-20,2019-09-21,금 19:30 토 17:00,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"R석 50,000원 S석 30,000원",8세 이상 입장 가능,,,https://www.acc.go.kr/board/schedule/performance/3028,예매처별 예약사이트,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
나를 알고 너를 아는 명리 : 운명을 읽다,문화정보원 B3 극장3,매월 마지막 주 수요일에 열리는 인문강좌 운명의 이치를 통해 인간의 본성을 탐구하는 명리학을 통해 내 삶의 방향과 해법을 찾아보는 시간,2019-10-30,2019-10-30,19:00 - 21:00,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료,모든 연령,,,https://www.acc.go.kr/board/schedule/education/3095,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
라이브 클래식Ⅷ,문화정보원 B3 극장3,국내 정상급 연주자들의 웅장한 실내악 연주와 해설이 있는 공연식 강연,2019-09-17,2019-10-29,14:00 - 16:00,,유료,아시아문화원,국립아시아문화전당,1899-5566,,,"90,000원",모든 연령,,,https://www.acc.go.kr/board/schedule/education/3118,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
공연 연계 워크숍 < 소중한 나의 가족 >,어린이극장,2019 ACC 창제작 어린이 공연 <용감한 탄티> 연계 체험 워크숍 ※(용감한 탄티 공연 예매자에 한하여) 무료,2019-09-13,2019-09-13,16:10 - 17:10,,무료,아시아문화원,국립아시아문화전당,1899-5566,,20,무료,8세 이상 - 13세 이하 ※ 2007-2012년 출생 어린이,,,https://www.acc.go.kr/board/schedule/child/3159,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
2019 ACC 한가위 한마당 < 보름달 아시아 Full Moon Asia >,어린이문화원 일대,민족의 명절인 추석을 맞이하여 준비한 다양한 아시아 전통 놀이 및 문화 체험 프로그램,2019-09-12,2019-09-15,상세 일정 참조,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료(일부 제외),모든 연령,,,https://www.acc.go.kr/board/schedule/child/3206,"홈페이지 / 현장신청 ※ 현장신청 방법 프로그램별 상이, 상세 내용 확인 필수",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
2019 ACC 빅도어 시네마 9월,극장1 야외무대,국립아시아문화전당 예술극장의 빅도어(Big Door)의 대형 스크린에서 상영하는 야외 영화상영 프로그램,2019-09-12,2019-09-13,19:30,,무료,아시아문화원,국립아시아문화전당,1899-5566,,,무료,일반 시민,,,https://www.acc.go.kr/board/schedule/performance/2741,자유 관람,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558,아시아문화원
